time,normEDA,normHRV,normHR,s_instant,s_t,height
1627.0000,4.8614,-4.0318,-1.9331,0.8345,0.9349,
1628.0000,4.8614,-4.0318,-1.9331,0.8345,0.9601,
1629.0000,2.7871,-5.5466,-0.2555,-0.3216,0.8819,
1630.0000,2.7716,-5.5466,-0.2555,-0.3293,0.8849,
1631.0000,4.6491,-4.0318,-1.9331,0.7284,0.9080,
1632.0000,4.5134,-4.0385,-2.5801,0.5291,0.8484,
1633.0000,4.2501,-4.0385,-2.5801,0.3975,0.8353,
1634.0000,2.7791,-5.5466,-0.2555,-0.3256,0.8013,
1635.0000,2.7791,-5.5466,-0.2555,-0.3256,0.8032,
1636.0000,2.6724,-5.8612,-0.8153,-0.5852,0.7943,
1637.0000,3.9712,-3.4193,-3.5131,0.2572,0.7827,
1638.0000,2.6514,-6.6717,-0.8153,-0.8389,0.7449,
1639.0000,3.8641,-3.4193,-3.5131,0.2036,0.7693,
1640.0000,2.4431,-7.3623,-0.9251,-1.1722,0.7529,
1641.0000,3.7344,-3.9674,-3.8536,-0.0938,0.7447,
1642.0000,3.7113,-3.9674,-3.8536,-0.1053,0.7139,
1643.0000,3.4820,-5.1817,-3.9614,-0.6058,0.6937,
1644.0000,3.3754,-5.1817,-3.9614,-0.6591,0.6037,
1645.0000,3.3754,-5.1817,-3.9614,-0.6591,0.5673,
1646.0000,3.3754,-5.1817,-3.9614,-0.6591,0.5254,
1647.0000,2.5653,-7.3623,-0.9251,-1.1111,0.4745,
1648.0000,3.2853,-5.1817,0.4613,0.1804,0.4701,
1649.0000,2.9092,-5.1817,0.4613,-0.0076,0.4618,
1650.0000,2.5502,-11.1922,-0.6819,-2.2189,0.4193,
1651.0000,2.9092,-5.1817,0.4613,-0.0076,0.3401,
1652.0000,3.0274,-6.3696,-4.1951,-1.2362,0.2362,
1653.0000,3.1536,-5.1817,0.4613,0.1145,0.2506,
1654.0000,3.3293,-7.1783,-4.5788,-1.4046,0.2185,
1655.0000,2.8136,-7.1783,-4.5788,-1.6624,0.1984,
1656.0000,3.2853,-5.1817,0.4613,0.1804,0.1218,
1657.0000,3.2682,-6.3696,-4.1951,-1.1158,0.0277,
1658.0000,3.0775,-6.3696,-4.1951,-1.2111,0.0036,
1659.0000,2.2904,-16.2671,-0.6819,-3.8713,-0.1454,
1660.0000,3.0274,-6.3696,-4.1951,-1.2362,-0.1570,
1661.0000,2.7716,-5.5466,-0.2555,-0.3293,-0.1504,
1662.0000,2.8136,-7.1783,-4.5788,-1.6624,-0.2111,
1663.0000,2.6494,-5.5466,-0.2555,-0.3904,-0.2905,
1664.0000,2.8922,-5.5466,-0.2555,-0.2690,-0.3234,
1665.0000,2.7791,-5.5466,-0.2555,-0.3256,-0.3510,
1666.0000,1.8318,-17.6837,-4.7076,-5.3308,-0.4902,
1667.0000,2.7716,-5.5466,-0.2555,-0.3293,-0.5005,
1668.0000,2.7716,-5.5466,-0.2555,-0.3293,-0.5259,
1669.0000,2.6494,-5.5466,-0.2555,-0.3904,-0.5612,
1670.0000,2.7791,-5.5466,-0.2555,-0.3256,-0.5345,
1671.0000,2.7791,-5.5466,-0.2555,-0.3256,-0.5168,
1672.0000,2.7791,-5.5466,-0.2555,-0.3256,-0.5443,
1673.0000,2.7791,-5.5466,-0.2555,-0.3256,-0.5697,
1674.0000,2.7375,-5.8612,-0.8153,-0.5527,-0.5996,
1675.0000,2.5347,-5.8612,-0.8153,-0.6541,-0.6206,
1676.0000,2.5347,-5.8612,-0.8153,-0.6541,-0.6005,
1677.0000,2.5653,-7.3623,-0.9251,-1.1111,-0.6394,
1678.0000,1.5799,-19.6765,-4.5530,-6.0236,-0.7765,
1679.0000,2.6324,-6.6717,-0.8153,-0.8484,-0.7871,
1680.0000,2.6324,-6.6717,-0.8153,-0.8484,-0.7974,
1681.0000,2.6514,-6.6717,-0.8153,-0.8389,-0.8288,
1682.0000,2.4431,-7.3623,-0.9251,-1.1722,-0.8628,
1683.0000,2.4431,-7.3623,-0.9251,-1.1722,-0.8942,
1684.0000,2.5653,-7.3623,-0.9251,-1.1111,-0.9099,
1685.0000,2.5883,-7.3623,-0.9251,-1.0996,-0.9254,
1686.0000,1.5934,-22.3981,-4.4037,-6.8034,-1.0498,
1687.0000,2.5502,-11.1922,-0.6819,-2.2189,-1.0993,
1688.0000,1.3601,-22.3981,-4.4037,-6.9201,-1.2209,
1689.0000,1.3601,-22.3981,-4.4037,-6.9201,-1.3634,
1690.0000,1.2590,-21.7985,-4.5380,-6.8177,-1.4763,
1691.0000,2.2904,-16.2671,-0.6819,-3.8713,-1.5518,
1692.0000,2.4241,-16.2671,-0.6819,-3.8045,-1.6258,
1693.0000,2.3800,-16.2671,-0.6819,-3.8265,-1.6902,
1694.0000,2.1527,-16.2850,-5.2049,-4.8501,-1.7741,
1695.0000,1.3927,-21.7985,-4.5380,-6.7508,-1.8959,
1696.0000,2.1527,-16.2850,-5.2049,-4.8501,-1.9797,
1697.0000,2.2904,-16.2671,-0.6819,-3.8713,-2.0349,
1698.0000,2.0190,-17.0540,-5.2049,-5.1477,-2.1415,
1699.0000,1.0452,-21.7985,-4.5380,-6.9246,-2.2798,
1700.0000,2.1913,-16.2850,-5.2049,-4.8309,-2.3321,
1701.0000,2.1527,-16.2850,-5.2049,-4.8501,-2.4289,
1702.0000,1.8318,-17.6837,-4.7076,-5.3308,-2.5108,
1703.0000,1.7156,-17.6837,-4.7076,-5.3888,-2.6209,
1704.0000,1.7156,-17.6837,-4.7076,-5.3888,-2.7006,
1705.0000,2.0190,-17.0540,-5.2049,-5.1477,-2.7703,
1706.0000,2.0190,-17.0540,-5.2049,-5.1477,-2.8768,
1707.0000,1.6545,-19.1107,-4.9085,-5.8877,-2.9723,
1708.0000,1.9389,-17.0540,-5.2049,-5.1877,-3.0518,
1709.0000,1.9389,-17.0540,-5.2049,-5.1877,-3.0781,
1710.0000,1.9389,-17.0540,-5.2049,-5.1877,-3.1572,
1711.0000,1.9389,-17.0540,-5.2049,-5.1877,-3.2543,
1712.0000,1.5494,-19.1107,-4.9085,-5.9402,-3.3399,
1713.0000,0.5255,-22.7069,-6.2307,-7.7955,-3.4880,
1714.0000,1.8318,-17.6837,-4.7076,-5.3308,-3.5892,
1715.0000,1.7156,-17.6837,-4.7076,-5.3888,-3.6905,
1716.0000,1.4693,-19.6765,-4.5530,-6.0789,-3.7054,
1717.0000,1.6545,-19.1107,-4.9085,-5.8877,-3.8166,
1718.0000,1.4958,-19.1107,-4.9085,-5.9670,-3.9294,
1719.0000,1.5494,-19.1107,-4.9085,-5.9402,-4.0404,
1720.0000,1.4883,-22.3981,-4.4037,-6.8560,-4.1710,
1721.0000,1.5799,-19.6765,-4.5530,-6.0236,-4.2849,
1722.0000,1.5934,-22.3981,-4.4037,-6.8034,-4.4145,
1723.0000,1.4693,-19.6765,-4.5530,-6.0789,-4.5296,
1724.0000,1.5644,-19.6765,-4.5530,-6.0313,-4.6391,
1725.0000,1.5644,-19.6765,-4.5530,-6.0313,-4.7467,
1726.0000,1.4347,-22.3981,-4.4977,-6.9016,-4.8716,
1727.0000,1.4212,-22.3981,-4.4977,-6.9084,-4.9876,
1728.0000,1.5934,-22.3981,-4.4037,-6.8034,-5.0032,
1729.0000,1.3601,-22.3981,-4.4037,-6.9201,-5.1246,
1730.0000,1.5033,-22.3981,-4.4977,-6.8673,-5.2450,
1731.0000,1.4347,-22.3981,-4.4977,-6.9016,-5.3662,
1732.0000,0.4929,-24.3889,-5.7659,-8.2234,-5.5073,
1733.0000,1.0452,-21.7985,-4.5380,-6.9246,-5.6223,
1734.0000,1.0452,-21.7985,-4.5380,-6.9246,-5.7386,
1735.0000,1.4212,-22.3981,-4.4977,-6.9084,-5.8548,
1736.0000,1.3927,-21.7985,-4.5380,-6.7508,-5.8537,
1737.0000,1.3927,-21.7985,-4.5380,-6.7508,-5.9443,
1738.0000,1.1518,-22.7361,-5.2508,-7.2951,-5.9518,
1739.0000,1.2590,-21.7985,-4.5380,-6.8177,-5.9498,
1740.0000,1.0452,-21.7985,-4.5380,-6.9246,-5.9519,
1741.0000,1.1653,-21.9351,-4.9113,-6.9801,-6.0141,
1742.0000,1.0907,-21.9351,-4.9113,-7.0174,-6.0784,
1743.0000,1.0146,-25.2111,-5.4458,-8.1452,-6.1647,
1744.0000,0.8119,-22.0987,-5.8415,-7.3920,-6.2156,
1745.0000,0.8119,-22.0987,-5.8415,-7.3920,-6.2284,
1746.0000,0.8119,-22.0987,-5.8415,-7.3920,-6.2792,
1747.0000,0.7012,-21.7523,-6.5360,-7.4823,-6.3515,
1748.0000,0.9245,-22.0987,-5.8415,-7.3356,-6.3952,
1749.0000,1.2935,-22.7361,-5.2508,-7.2242,-6.4012,
1750.0000,0.8579,-22.0987,-5.8415,-7.3689,-6.4520,
1751.0000,0.7853,-21.5827,-5.8415,-7.2504,-6.5000,
1752.0000,0.7853,-21.5827,-5.8415,-7.2504,-6.5384,
1753.0000,0.4909,-23.0852,-6.0599,-7.8921,-6.5884,
1754.0000,1.5419,-22.7361,-5.1211,-7.0741,-6.6221,
1755.0000,0.6421,-22.7069,-6.2307,-7.7371,-6.6739,
1756.0000,0.5866,-24.3889,-5.7659,-8.1766,-6.7345,
1757.0000,0.6862,-22.7361,-5.1741,-7.5125,-6.7670,
1758.0000,0.4929,-23.0852,-6.0599,-7.8911,-6.8211,
1759.0000,0.4909,-23.0852,-6.0599,-7.8921,-6.8752,
1760.0000,0.5866,-24.3889,-5.7659,-8.1766,-6.9349,
1761.0000,0.8004,-18.6419,-5.2568,-6.2437,-6.9561,
1762.0000,0.8004,-18.6419,-5.2568,-6.2437,-6.9621,
1763.0000,0.4874,-24.3889,-5.7659,-8.2261,-6.9707,
1764.0000,0.4874,-24.3889,-5.7659,-8.2261,-7.0286,
1765.0000,0.4929,-24.3889,-5.7659,-8.2234,-7.0853,
1766.0000,0.1359,-23.9493,-5.9008,-8.2970,-7.1297,
1767.0000,0.4929,-24.3889,-5.7659,-8.2234,-7.1764,
1768.0000,0.5485,-25.3652,-5.7659,-8.4885,-7.2268,
1769.0000,0.3843,-25.3652,-5.7659,-8.5706,-7.2794,
1770.0000,0.3843,-25.3652,-5.7659,-8.5706,-7.3137,
1771.0000,0.0824,-24.9780,-5.9008,-8.6324,-7.3659,
1772.0000,0.0443,-24.9780,-5.9008,-8.6514,-7.4029,
1773.0000,0.4719,-25.2562,-5.7659,-8.4941,-7.4512,
1774.0000,0.7318,-25.2111,-5.4458,-8.2866,-7.4963,
1775.0000,1.2935,-22.7361,-5.2508,-7.2242,-7.5201,
1776.0000,0.7318,-25.2111,-5.4458,-8.2866,-7.5478,
1777.0000,1.0146,-25.2111,-5.4458,-8.1452,-7.5726,
1778.0000,-0.4904,-24.9780,-4.2609,-8.5908,-7.6083,
1779.0000,1.2935,-22.7361,-5.2508,-7.2242,-7.6144,
1780.0000,-0.6281,-24.9780,-4.2609,-8.6596,-7.6503,
1781.0000,-0.6206,-24.9780,-5.0497,-8.8136,-7.6885,
1782.0000,1.2935,-22.7361,-5.2508,-7.2242,-7.6685,
1783.0000,1.2935,-22.7361,-5.2508,-7.2242,-7.6745,
1784.0000,1.2935,-22.7361,-5.2508,-7.2242,-7.6805,
1785.0000,-0.7047,-27.0369,-5.5467,-9.5728,-7.7338,
1786.0000,-0.8494,-27.0369,-5.5467,-9.6451,-7.7917,
1787.0000,-0.8269,-27.0369,-5.5467,-9.6338,-7.8493,
1788.0000,0.6707,-18.6419,-5.2568,-6.3086,-7.8296,
1789.0000,1.0372,-22.7361,-5.1741,-7.3371,-7.8400,
1790.0000,1.0372,-22.7361,-5.1741,-7.3371,-7.8482,
1791.0000,-0.8494,-27.2576,-5.5467,-9.7113,-7.9029,
1792.0000,0.6862,-22.7361,-5.1741,-7.5125,-7.9128,
1793.0000,-0.9415,-27.2576,-5.5467,-9.7574,-7.9450,
1794.0000,-0.9415,-27.2576,-5.5467,-9.7574,-7.9923,
1795.0000,-1.2199,-26.4010,-4.8989,-9.5100,-8.0347,
1796.0000,-1.2850,-26.4010,-4.8989,-9.5426,-8.0777,
1797.0000,0.6021,-23.9493,-5.9008,-8.0639,-8.0893,
1798.0000,0.3192,-23.9493,-5.9008,-8.2054,-8.1067,
1799.0000,0.1359,-23.9493,-5.9008,-8.2970,-8.1282,
1800.0000,0.1359,-23.9493,-5.9008,-8.2970,-8.1467,
1801.0000,-0.7963,-30.5373,-4.4303,-10.4454,-8.2106,
1802.0000,-0.0914,-24.9780,-5.9008,-8.7192,-8.2400,
1803.0000,-0.3227,-24.9780,-4.2609,-8.5069,-8.2523,
1804.0000,0.0824,-24.9780,-5.9008,-8.6324,-8.2835,
1805.0000,-0.1660,-31.4961,-4.0192,-10.3356,-8.3354,
1806.0000,0.0518,-24.9780,-4.2609,-8.3197,-8.3383,
1807.0000,-0.4904,-24.9780,-4.2609,-8.5908,-8.3599,
1808.0000,-0.0243,-24.9780,-4.2609,-8.3577,-8.3692,
1809.0000,-0.3227,-24.9780,-4.2609,-8.5069,-8.3815,
1810.0000,-0.3227,-24.9780,-4.2609,-8.5069,-8.3881,
1811.0000,-0.1660,-31.4961,-4.0192,-10.3356,-8.4699,
1812.0000,-0.2461,-31.2093,-3.8315,-10.2521,-8.5501,
1813.0000,-0.4904,-24.9780,-4.2609,-8.5908,-8.5574,
1814.0000,-0.6206,-24.9780,-5.0497,-8.8136,-8.5692,
1815.0000,-0.6206,-24.9780,-5.0497,-8.8136,-8.5810,
1816.0000,-0.8269,-27.0369,-5.5467,-9.6338,-8.6077,
1817.0000,-0.2461,-24.9780,-5.0497,-8.6264,-8.6158,
1818.0000,0.0403,-29.7874,-4.0406,-9.7242,-8.6405,
1819.0000,0.0138,-29.7874,-4.0406,-9.7375,-8.6638,
1820.0000,-0.8494,-27.0369,-5.5467,-9.6451,-8.6853,
1821.0000,-0.0263,-29.7874,-4.0406,-9.7575,-8.7078,
1822.0000,-0.8269,-27.0369,-5.5467,-9.6338,-8.7274,
1823.0000,-0.6642,-27.2576,-5.5467,-9.6187,-8.7499,
1824.0000,-0.8494,-27.2576,-5.5467,-9.7113,-8.7784,
1825.0000,2.6934,-33.2919,-5.2129,-9.6834,-8.8276,
1826.0000,-0.9415,-27.2576,-5.5467,-9.7574,-8.8570,
1827.0000,-0.8494,-27.2576,-5.5467,-9.7113,-8.8884,
1828.0000,-1.2199,-26.4010,-4.8989,-9.5100,-8.9067,
1829.0000,-1.0712,-30.5373,-4.4303,-10.5829,-8.9739,
1830.0000,3.4745,-36.5434,-4.8999,-10.2057,-9.0048,
1831.0000,-1.1323,-26.4010,-4.8989,-9.4662,-9.0179,
1832.0000,-1.2775,-30.5373,-4.4303,-10.6860,-9.0871,
1833.0000,-0.1695,-31.7602,-4.4303,-10.4988,-9.1526,
1834.0000,-1.0712,-30.5373,-4.4303,-10.5829,-9.2198,
1835.0000,0.1434,-31.7602,-4.4303,-10.3424,-9.2352,
1836.0000,-0.4449,-30.5373,-4.4303,-10.2697,-9.2477,
1837.0000,-0.4449,-30.5373,-4.4303,-10.2697,-9.2604,
1838.0000,3.4900,-36.5434,-4.8999,-10.1980,-9.3382,
1839.0000,3.4900,-36.5434,-4.8999,-10.1980,-9.3954,
1840.0000,-0.2461,-31.2093,-3.8315,-10.2521,-9.4537,
1841.0000,0.0308,-31.4961,-4.0192,-10.2373,-9.4642,
1842.0000,0.0308,-31.4961,-4.0192,-10.2373,-9.5187,
1843.0000,3.4270,-37.6266,-5.1219,-10.5989,-9.5355,
1844.0000,-0.1660,-31.4961,-4.0192,-10.3356,-9.5471,
1845.0000,-0.2461,-31.2093,-3.8315,-10.2521,-9.5619,
1846.0000,-0.2461,-31.2093,-3.8315,-10.2521,-9.5761,
1847.0000,-0.2461,-31.2093,-3.8315,-10.2521,-9.6199,
1848.0000,2.6934,-37.5710,-4.9883,-10.9222,-9.6742,
1849.0000,0.0403,-29.7874,-4.0406,-9.7242,-9.7028,
1850.0000,0.0403,-29.7874,-4.0406,-9.7242,-9.7313,
1851.0000,2.0381,-39.6779,-4.9185,-11.8680,-9.7598,
1852.0000,0.5831,-29.7874,-4.0406,-9.4528,-9.7745,
1853.0000,0.0138,-29.7874,-4.0406,-9.7375,-9.7991,
1854.0000,2.1222,-39.6779,-4.9185,-11.8260,-9.8629,
1855.0000,1.7156,-26.8890,-0.0660,-7.2221,-9.8007,
1856.0000,2.0381,-39.6779,-4.9185,-11.8680,-9.8716,
1857.0000,0.5831,-29.7874,-4.0406,-9.4528,-9.8889,
1858.0000,1.7096,-43.2450,-4.5477,-13.0282,-9.9823,
1859.0000,0.9400,-26.8890,-0.0660,-7.6099,-9.9643,
1860.0000,1.7156,-26.8890,-0.0660,-7.2221,-9.9386,
1861.0000,1.7156,-26.8890,-0.0660,-7.2221,-9.8764,
1862.0000,1.7862,-43.2450,-4.5477,-12.9899,-9.9311,
1863.0000,3.4745,-36.5434,-4.8999,-10.2057,-9.9634,
1864.0000,3.4745,-36.5434,-4.8999,-10.2057,-9.9913,
1865.0000,3.3143,-33.2919,-5.2129,-9.3730,-10.0025,
1866.0000,3.3143,-33.2919,-5.2129,-9.3730,-9.9972,
1867.0000,3.4900,-36.5434,-4.8999,-10.1980,-10.0287,
1868.0000,3.3158,-37.6266,-5.1219,-10.6545,-10.0473,
1869.0000,3.4745,-36.5434,-4.8999,-10.2057,-10.0566,
1870.0000,3.3599,-36.5434,-4.8999,-10.2631,-10.0690,
1871.0000,3.4270,-37.6266,-5.1219,-10.5989,-10.0858,
1872.0000,3.4900,-36.5434,-4.8999,-10.1980,-10.0971,
1873.0000,3.4900,-36.5434,-4.8999,-10.1980,-10.1087,
1874.0000,3.3158,-37.6266,-5.1219,-10.6545,-10.1276,
1875.0000,3.4270,-37.6266,-5.1219,-10.5989,-10.1459,
1876.0000,3.4270,-37.6266,-5.1219,-10.5989,-10.1627,
1877.0000,1.9389,-46.3288,8.1727,-11.2946,-10.1944,
1878.0000,3.3293,-36.5984,-4.9883,-10.3125,-10.2104,
1879.0000,3.3293,-36.5984,-4.9883,-10.3125,-10.2050,
1880.0000,2.7946,-36.5984,-4.9883,-10.5799,-10.2125,
1881.0000,2.3209,-39.6779,-4.9185,-11.7266,-10.2577,
1882.0000,2.5347,-47.6015,8.4080,-11.3315,-10.2706,
1883.0000,2.7716,-48.3989,8.2236,-11.4892,-10.2904,
1884.0000,2.4431,-37.5710,-4.9883,-11.0474,-10.2997,
1885.0000,2.4431,-37.5710,-4.9883,-11.0474,-10.3138,
1886.0000,2.4431,-37.5710,-4.9883,-11.0474,-10.3294,
1887.0000,1.9274,-39.6779,-0.9956,-11.1388,-10.3467,
1888.0000,2.7716,-48.3989,8.2236,-11.4892,-10.3726,
1889.0000,2.0381,-39.6779,-4.9185,-11.8680,-10.4060,
1890.0000,1.7096,-43.2450,-4.5477,-13.0282,-10.4615,
1891.0000,1.8243,-39.6779,-0.9956,-11.1903,-10.4806,
1892.0000,1.8243,-39.6779,-0.9956,-11.1903,-10.4996,
1893.0000,1.9274,-39.6779,-0.9956,-11.1388,-10.5104,
1894.0000,2.0766,-39.6779,-0.9956,-11.0642,-10.5250,
1895.0000,1.4402,-42.3455,5.2899,-10.9255,-10.5385,
1896.0000,1.4402,-42.3455,5.2899,-10.9255,-10.5519,
1897.0000,1.7096,-43.2450,-4.5477,-13.0282,-10.6074,
1898.0000,2.2043,-49.0415,8.9483,-11.8207,-10.6254,
1899.0000,1.8723,-47.9700,8.9615,-11.6626,-10.6642,
1900.0000,1.5419,-43.2450,-4.5477,-13.1121,-10.7319,
1901.0000,1.4402,-42.3455,5.2899,-10.9255,-10.7131,
1902.0000,1.3125,-42.3455,5.2899,-10.9894,-10.7438,
1903.0000,2.0305,-49.0415,8.9483,-11.9075,-10.7872,
1904.0000,1.6640,-46.3288,8.1727,-11.4321,-10.7793,
1905.0000,1.3661,-43.2930,8.6523,-10.5744,-10.8464,
1906.0000,1.9389,-46.3288,8.1727,-11.2946,-10.8349,
1907.0000,1.9389,-46.3288,8.1727,-11.2946,-10.8718,
1908.0000,1.2264,-43.2930,8.6523,-10.6442,-10.8241,
1909.0000,1.6946,-43.2930,8.6523,-10.4101,-10.8801,
1910.0000,1.6640,-46.3288,8.1727,-11.4321,-10.9643,
1911.0000,2.5347,-47.6015,8.4080,-11.3315,-11.0465,
1912.0000,1.9389,-46.3288,8.1727,-11.2946,-11.0126,
1913.0000,1.9389,-46.3288,8.1727,-11.2946,-11.0343,
1914.0000,1.0872,-49.9079,9.4620,-12.5363,-11.0810,
1915.0000,2.2829,-46.3288,8.1727,-11.1227,-11.1159,
1916.0000,2.6609,-47.6015,8.4080,-11.2684,-11.1539,
1917.0000,1.1138,-49.9079,9.4620,-12.5231,-11.2004,
1918.0000,2.5347,-47.6015,8.4080,-11.3315,-11.2139,
1919.0000,1.0872,-49.9079,9.4620,-12.5363,-11.2605,
1920.0000,1.0872,-49.9079,9.4620,-12.5363,-11.3060,
1921.0000,2.6914,-49.0210,8.4815,-11.6643,-11.3273,
1922.0000,1.0872,-50.6003,9.1793,-12.8006,-11.3793,
1923.0000,1.1138,-49.9079,9.4620,-12.5231,-11.4258,
1924.0000,2.8406,-44.9905,8.6026,-10.3563,-11.4199,
1925.0000,1.1714,-49.9079,9.4620,-12.4943,-11.4578,
1926.0000,2.8021,-44.9905,8.6026,-10.3756,-11.4533,
1927.0000,2.6914,-49.0210,8.4815,-11.6643,-11.4607,
1928.0000,1.0297,-50.6003,9.1793,-12.8294,-11.5110,
1929.0000,2.3360,-49.0210,8.4815,-11.8420,-11.5416,
1930.0000,2.5733,-49.0210,8.4815,-11.7234,-11.5645,
1931.0000,2.5733,-49.0210,8.4815,-11.7234,-11.5644,
1932.0000,2.2043,-49.0415,8.9483,-11.8207,-11.5742,
1933.0000,2.2043,-49.0415,8.9483,-11.8207,-11.5809,
1934.0000,1.5874,-42.6646,14.0902,-9.1876,-11.5437,
1935.0000,2.0536,-49.0415,8.9483,-11.8960,-11.5606,
1936.0000,1.5874,-42.6646,14.0902,-9.1876,-11.5234,
1937.0000,0.8925,-49.3255,9.2479,-12.5018,-11.5507,
1938.0000,1.6560,-47.9700,8.9615,-11.7707,-11.5563,
1939.0000,1.6560,-47.9700,8.9615,-11.7707,-11.5544,
1940.0000,1.5724,-42.6646,14.0902,-9.1951,-11.4777,
1941.0000,1.5569,-48.9238,12.5578,-11.3871,-11.4817,
1942.0000,1.5874,-42.6646,14.0902,-9.1876,-11.4416,
1943.0000,1.6981,-42.6646,14.0902,-9.1323,-11.4015,
1944.0000,1.4422,-48.7951,9.3975,-12.0379,-11.4209,
1945.0000,1.6981,-42.6646,14.0902,-9.1323,-11.3851,
1946.0000,1.5569,-48.9238,12.5578,-11.3871,-11.3943,
1947.0000,1.6105,-48.9238,12.5578,-11.3604,-11.3610,
1948.0000,1.6105,-48.9238,12.5578,-11.3604,-11.3518,
1949.0000,1.6105,-48.9238,12.5578,-11.3604,-11.3457,
1950.0000,1.4422,-48.7951,9.3975,-12.0379,-11.3242,
1951.0000,1.1138,-49.9079,9.4620,-12.5231,-11.3562,
1952.0000,0.8389,-48.9389,-2.9101,-14.8442,-11.4333,
1953.0000,1.0872,-49.9079,9.4620,-12.5363,-11.4458,
1954.0000,1.0872,-49.9079,9.4620,-12.5363,-11.4679,
1955.0000,1.2630,-49.4155,11.6678,-11.8596,-11.4936,
1956.0000,1.1138,-49.9079,9.4620,-12.5231,-11.5182,
1957.0000,1.1138,-49.9079,9.4620,-12.5231,-11.5428,
1958.0000,1.1714,-49.9079,9.4620,-12.4943,-11.5798,
1959.0000,0.9150,-50.6003,9.4794,-12.8267,-11.6281,
1960.0000,1.0872,-50.6003,9.1793,-12.8006,-11.6555,
1961.0000,1.0872,-50.6003,9.1793,-12.8006,-11.6849,
1962.0000,1.0297,-50.6003,9.1793,-12.8294,-11.7156,
1963.0000,0.8925,-50.6003,9.4794,-12.8380,-11.7464,
1964.0000,0.9150,-50.6003,9.4794,-12.8267,-11.7522,
1965.0000,0.9150,-50.6003,9.4794,-12.8267,-11.7863,
1966.0000,0.5790,-49.3255,9.2479,-12.6586,-11.8141,
1967.0000,0.5790,-49.3255,9.2479,-12.6586,-11.8168,
1968.0000,0.5790,-49.3255,9.2479,-12.6586,-11.8434,
1969.0000,0.8925,-49.3255,9.2479,-12.5018,-11.8427,
1970.0000,0.8925,-49.3255,9.2479,-12.5018,-11.8420,
1971.0000,0.8925,-49.3255,9.2479,-12.5018,-11.8587,
1972.0000,0.8309,-36.5166,9.5002,-8.6395,-11.7755,
1973.0000,0.8309,-36.5166,9.5002,-8.6395,-11.6978,
1974.0000,1.3967,-39.9552,9.5002,-9.3882,-11.6785,
1975.0000,0.9536,-39.9552,9.5002,-9.6097,-11.6208,
1976.0000,0.9536,-39.9552,9.5002,-9.6097,-11.6055,
1977.0000,0.9536,-39.9552,9.5002,-9.6097,-11.5644,
1978.0000,3.1536,-49.9219,22.4386,-8.9121,-11.4860,
1979.0000,1.0602,-39.9552,9.5002,-9.5564,-11.4403,
1980.0000,0.9611,-48.9389,10.2226,-12.1566,-11.4490,
1981.0000,1.2895,-39.9552,9.5002,-9.4417,-11.4034,
1982.0000,1.2895,-39.9552,9.5002,-9.4417,-11.3558,
1983.0000,0.9455,-46.8139,-3.7286,-14.3171,-11.4057,
1984.0000,3.9557,-48.7984,14.4291,-9.7759,-11.4175,
1985.0000,0.8389,-48.9389,-2.9101,-14.8442,-11.4764,
1986.0000,0.9611,-48.9389,10.2226,-12.1566,-11.5358,
1987.0000,1.1293,-48.9389,10.2226,-12.0725,-11.5272,
1988.0000,1.1293,-48.9389,10.2226,-12.0725,-11.5333,
1989.0000,1.2630,-49.4155,11.6678,-11.8596,-11.5350,
1990.0000,3.9557,-48.7984,14.4291,-9.7759,-11.5467,
1991.0000,0.8389,-48.9389,-2.9101,-14.8442,-11.6158,
1992.0000,0.8389,-48.9389,-2.9101,-14.8442,-11.7289,
1993.0000,1.0297,-48.9389,-2.9101,-14.7488,-11.8413,
1994.0000,1.0297,-48.9389,-2.9101,-14.7488,-11.8955,
1995.0000,1.2630,-49.4155,11.6678,-11.8596,-11.9500,
1996.0000,1.5339,-49.4155,11.6678,-11.7242,-11.9568,
1997.0000,2.0040,-49.4155,11.6678,-11.4891,-11.9593,
1998.0000,2.0040,-49.4155,11.6678,-11.4891,-11.9619,
1999.0000,2.1452,-49.4155,-1.3796,-14.0280,-12.0153,
2000.0000,2.5042,-49.4155,-1.3796,-13.8485,-12.0515,
2001.0000,2.5042,-49.4155,-1.3796,-13.8485,-12.0780,
2002.0000,2.5042,-49.4155,-1.3796,-13.8485,-12.0581,
2003.0000,3.3523,-43.0830,11.3313,-8.9825,-11.9870,
2004.0000,3.3523,-43.0830,11.3313,-8.9825,-11.9159,
2005.0000,5.7056,-42.9016,22.1951,-5.5787,-11.7903,
2006.0000,5.9574,-41.8882,25.7976,-4.4282,-11.6284,
2007.0000,3.5586,-43.0830,11.3313,-8.8793,-11.5555,
2008.0000,3.5737,-44.1152,21.0363,-7.2405,-11.4504,
2009.0000,3.7269,-44.1152,21.0363,-7.1639,-11.3372,
2010.0000,3.9902,-44.1152,21.0363,-7.0322,-11.2218,
2011.0000,3.9902,-44.1152,21.0363,-7.0322,-11.1065,
2012.0000,5.5469,-43.3623,28.2832,-4.5786,-10.9414,
2013.0000,3.4900,-49.9219,22.4386,-8.7438,-10.8596,
2014.0000,3.3674,-49.9219,22.4386,-8.8052,-10.7791,
2015.0000,5.9269,-43.3623,28.2832,-4.3886,-10.6104,
2016.0000,3.1536,-49.9219,22.4386,-8.9121,-10.5354,
2017.0000,3.1536,-49.9219,22.4386,-8.9121,-10.4605,
