timestamp,mock_eda,mock_hr,mock_hrv
2026-05-19 17:17:46.601,5.8564,78.2608,59.2424
2026-05-19 17:17:46.632,5.8771,78.2608,59.2424
2026-05-19 17:17:46.663,5.8664,78.2608,59.2424
2026-05-19 17:17:46.696,5.865,78.2608,59.2424
2026-05-19 17:17:46.728,5.8583,78.2608,59.2424
2026-05-19 17:17:46.760,5.8486,78.2608,59.2424
2026-05-19 17:17:46.791,5.8266,78.2608,59.2424
2026-05-19 17:17:46.822,5.876,78.2608,59.2424
2026-05-19 17:17:46.854,5.823,78.2608,59.2424
2026-05-19 17:17:46.886,5.8252,78.2608,59.2424
2026-05-19 17:17:46.917,5.8352,78.2608,59.2424
2026-05-19 17:17:46.948,5.83,78.2608,59.2424
2026-05-19 17:17:46.980,5.9179,78.2608,59.2424
2026-05-19 17:17:47.010,5.8369,78.2608,59.2424
2026-05-19 17:17:47.041,5.9207,78.2608,59.2424
2026-05-19 17:17:47.073,5.8426,78.2608,59.2424
2026-05-19 17:17:47.104,5.9027,78.2608,59.2424
2026-05-19 17:17:47.135,5.8315,78.2608,59.2424
2026-05-19 17:17:47.167,5.8729,78.2608,59.2424
2026-05-19 17:17:47.198,5.8624,78.2608,59.2424
2026-05-19 17:17:47.230,5.8988,78.2608,59.2424
2026-05-19 17:17:47.261,5.8492,78.2608,59.2424
2026-05-19 17:17:47.293,5.9124,78.2608,59.2424
2026-05-19 17:17:47.324,5.8531,78.2608,59.2424
2026-05-19 17:17:47.354,5.8532,78.2608,59.2424
2026-05-19 17:17:47.386,5.9133,78.2608,59.2424
2026-05-19 17:17:47.417,5.8694,78.2608,59.2424
2026-05-19 17:17:47.448,5.9194,78.2608,59.2424
2026-05-19 17:17:47.479,5.9172,78.2608,59.2424
2026-05-19 17:17:47.510,5.938,79.8907,55.0991
2026-05-19 17:17:47.542,5.915,79.8907,55.0991
2026-05-19 17:17:47.573,5.9482,79.8907,55.0991
2026-05-19 17:17:47.605,5.8755,79.8907,55.0991
2026-05-19 17:17:47.637,5.9202,79.8907,55.0991
2026-05-19 17:17:47.668,5.9089,79.8907,55.0991
2026-05-19 17:17:47.698,5.9311,79.8907,55.0991
2026-05-19 17:17:47.728,5.8985,79.8907,55.0991
2026-05-19 17:17:47.759,5.9405,79.8907,55.0991
2026-05-19 17:17:47.789,5.958,79.8907,55.0991
2026-05-19 17:17:47.821,5.8682,79.8907,55.0991
2026-05-19 17:17:47.853,5.946,79.8907,55.0991
2026-05-19 17:17:47.885,5.875,79.8907,55.0991
2026-05-19 17:17:47.916,5.9561,79.8907,55.0991
2026-05-19 17:17:47.947,5.8803,79.8907,55.0991
2026-05-19 17:17:47.978,5.9614,79.8907,55.0991
2026-05-19 17:17:48.008,5.8913,79.8907,55.0991
2026-05-19 17:17:48.039,5.9313,79.8907,55.0991
2026-05-19 17:17:48.070,5.9494,79.8907,55.0991
2026-05-19 17:17:48.102,5.9671,79.8907,55.0991
2026-05-19 17:17:48.133,5.8798,79.8907,55.0991
2026-05-19 17:17:48.163,5.975,79.8907,55.0991
2026-05-19 17:17:48.195,5.9513,79.8907,55.0991
2026-05-19 17:17:48.227,5.9225,79.8907,55.0991
2026-05-19 17:17:48.260,5.9433,79.8907,55.0991
2026-05-19 17:17:48.291,5.9597,79.8907,55.0991
2026-05-19 17:17:48.323,5.8839,79.8907,55.0991
2026-05-19 17:17:48.355,5.9032,79.8907,55.0991
2026-05-19 17:17:48.386,5.8837,79.8907,55.0991
2026-05-19 17:17:48.417,5.9102,79.8907,55.0991
2026-05-19 17:17:48.450,5.9676,79.8907,55.0991
2026-05-19 17:17:48.481,5.899,79.8907,55.0991
2026-05-19 17:17:48.512,5.9261,79.8907,55.0991
2026-05-19 17:17:48.543,5.9203,79.8907,55.0991
2026-05-19 17:17:48.574,5.8971,79.8907,55.0991
2026-05-19 17:17:48.605,5.8959,79.8907,55.0991
2026-05-19 17:17:48.636,5.9527,79.8907,55.0991
2026-05-19 17:17:48.668,5.9061,79.8907,55.0991
2026-05-19 17:17:48.699,5.943,79.8907,55.0991
2026-05-19 17:17:48.730,5.9922,79.8907,55.0991
2026-05-19 17:17:48.762,5.9303,79.8907,55.0991
2026-05-19 17:17:48.793,5.9348,79.8907,55.0991
2026-05-19 17:17:48.826,5.9756,79.8907,55.0991
2026-05-19 17:17:48.857,5.9754,79.8907,55.0991
2026-05-19 17:17:48.889,5.995,79.8907,55.0991
2026-05-19 17:17:48.920,5.9862,79.8907,55.0991
2026-05-19 17:17:48.951,5.9694,79.8907,55.0991
2026-05-19 17:17:48.972,5.9246,79.8907,55.0991
2026-05-19 17:17:48.992,5.9219,79.8907,55.0991
2026-05-19 17:17:49.013,5.9246,79.8907,55.0991
2026-05-19 17:17:49.033,5.9887,82.0092,55.0991
2026-05-19 17:17:49.054,5.9499,82.0092,55.0991
2026-05-19 17:17:49.074,5.9987,82.0092,55.0991
2026-05-19 17:17:49.094,5.9943,82.0092,55.0991
2026-05-19 17:17:49.115,5.9362,82.0092,55.0991
2026-05-19 17:17:49.135,5.9723,82.0092,55.0991
2026-05-19 17:17:49.156,6.0009,82.0092,55.0991
2026-05-19 17:17:49.176,5.974,82.0092,55.0991
2026-05-19 17:17:49.196,5.9806,82.0092,55.0991
2026-05-19 17:17:49.217,5.9724,82.0092,55.0991
2026-05-19 17:17:49.237,5.9585,82.0092,55.0991
2026-05-19 17:17:49.258,5.9283,82.0092,55.0991
2026-05-19 17:17:49.279,5.94,82.0092,55.0991
2026-05-19 17:17:49.300,6.0104,82.0092,55.0991
2026-05-19 17:17:49.320,5.9391,82.0092,55.0991
2026-05-19 17:17:49.340,5.9437,82.0092,55.0991
2026-05-19 17:17:49.361,5.9251,82.0092,55.0991
2026-05-19 17:17:49.382,5.9153,82.0092,55.0991
2026-05-19 17:17:49.403,5.9381,82.0092,55.0991
2026-05-19 17:17:49.423,5.9718,82.0092,55.0991
2026-05-19 17:17:49.444,5.955,82.0092,55.0991
2026-05-19 17:17:49.464,5.9497,82.0092,55.0991
2026-05-19 17:17:49.485,5.9496,82.0092,55.0991
2026-05-19 17:17:49.505,5.9238,82.0092,55.0991
2026-05-19 17:17:49.526,5.9617,82.0092,55.0991
2026-05-19 17:17:49.547,5.9603,82.0092,55.0991
2026-05-19 17:17:49.568,6.0159,82.0092,55.0991
2026-05-19 17:17:49.588,5.9439,82.0092,55.0991
2026-05-19 17:17:49.609,5.9962,82.0092,55.0991
2026-05-19 17:17:49.630,5.9365,82.0092,55.0991
2026-05-19 17:17:49.650,5.9976,82.0092,55.0991
2026-05-19 17:17:49.670,5.9519,82.0092,55.0991
2026-05-19 17:17:49.690,5.9486,82.0092,55.0991
2026-05-19 17:17:49.711,5.9732,82.0092,55.0991
2026-05-19 17:17:49.732,5.9756,82.0092,55.0991
2026-05-19 17:17:49.753,5.945,82.0092,55.0991
2026-05-19 17:17:49.774,6.0238,82.0092,55.0991
2026-05-19 17:17:49.794,5.953,82.0092,55.0991
2026-05-19 17:17:49.815,6.0191,82.0092,55.0991
2026-05-19 17:17:49.835,5.9713,82.0092,55.0991
2026-05-19 17:17:49.855,6.0187,82.0092,55.0991
2026-05-19 17:17:49.875,5.9591,82.0092,55.0991
2026-05-19 17:17:49.896,6.0125,82.0092,55.0991
2026-05-19 17:17:49.917,5.9982,82.0092,55.0991
2026-05-19 17:17:49.938,6.0075,82.0092,55.0991
2026-05-19 17:17:49.958,5.9619,82.0092,55.0991
2026-05-19 17:17:49.978,5.9735,82.0092,55.0991
2026-05-19 17:17:49.999,6.0038,82.0092,55.0991
2026-05-19 17:17:50.019,5.9567,82.0092,55.0991
2026-05-19 17:17:50.039,6.018,82.0092,55.0991
2026-05-19 17:17:50.059,6.0287,80.9164,55.0991
2026-05-19 17:17:50.080,5.9345,80.9164,55.0991
2026-05-19 17:17:50.100,5.9633,80.9164,55.0991
2026-05-19 17:17:50.121,5.9494,80.9164,55.0991
2026-05-19 17:17:50.141,5.9456,80.9164,55.0991
2026-05-19 17:17:50.162,5.9564,80.9164,55.0991
2026-05-19 17:17:50.183,6.0048,80.9164,55.0991
2026-05-19 17:17:50.204,6.0324,80.9164,55.0991
2026-05-19 17:17:50.224,6.0147,80.9164,55.0991
2026-05-19 17:17:50.245,5.976,80.9164,55.0991
2026-05-19 17:17:50.265,6.0328,80.9164,55.0991
2026-05-19 17:17:50.286,6.0101,80.9164,55.0991
2026-05-19 17:17:50.306,6.0224,80.9164,55.0991
2026-05-19 17:17:50.328,5.9392,80.9164,55.0991
2026-05-19 17:17:50.348,5.9769,80.9164,55.0991
2026-05-19 17:17:50.369,5.9532,80.9164,55.0991
2026-05-19 17:17:50.389,6.0041,80.9164,55.0991
2026-05-19 17:17:50.410,6.0035,80.9164,55.0991
2026-05-19 17:17:50.430,5.9915,80.9164,55.0991
2026-05-19 17:17:50.451,5.9969,80.9164,55.0991
2026-05-19 17:17:50.471,5.9787,80.9164,55.0991
2026-05-19 17:17:50.492,5.973,80.9164,55.0991
2026-05-19 17:17:50.512,5.9775,80.9164,55.0991
2026-05-19 17:17:50.533,5.9989,80.9164,55.0991
2026-05-19 17:17:50.554,6.0048,80.9164,55.0991
2026-05-19 17:17:50.574,6.019,80.9164,55.0991
2026-05-19 17:17:50.594,6.0354,80.9164,55.0991
2026-05-19 17:17:50.615,6.0385,80.9164,55.0991
2026-05-19 17:17:50.635,6.0317,80.9164,55.0991
2026-05-19 17:17:50.657,6.0072,80.9164,55.0991
2026-05-19 17:17:50.677,6.0165,80.9164,55.0991
2026-05-19 17:17:50.697,5.9433,80.9164,55.0991
2026-05-19 17:17:50.718,6.0215,80.9164,55.0991
2026-05-19 17:17:50.738,5.9504,80.9164,55.0991
2026-05-19 17:17:50.758,6.0405,80.9164,55.0991
2026-05-19 17:17:50.778,5.9896,80.9164,55.0991
2026-05-19 17:17:50.799,5.9825,80.9164,55.0991
2026-05-19 17:17:50.820,5.9761,80.9164,55.0991
2026-05-19 17:17:50.840,5.9489,80.9164,55.0991
2026-05-19 17:17:50.861,5.96,80.9164,55.0991
2026-05-19 17:17:50.882,6.0246,80.9164,55.0991
2026-05-19 17:17:50.902,5.9552,80.9164,55.0991
2026-05-19 17:17:50.923,5.9763,80.9164,55.0991
2026-05-19 17:17:50.944,5.9569,80.9164,55.0991
2026-05-19 17:17:50.964,5.9464,80.9164,55.0991
2026-05-19 17:17:50.984,6.0049,80.9164,55.0991
2026-05-19 17:17:51.005,6.0417,80.9164,55.0991
2026-05-19 17:17:51.026,6.0221,80.9164,55.0991
2026-05-19 17:17:51.046,6.0444,80.9164,55.0991
2026-05-19 17:17:51.066,5.9756,80.9164,55.0991
2026-05-19 17:17:51.086,5.9499,79.9801,55.0991
2026-05-19 17:17:51.107,5.9624,79.9801,55.0991
2026-05-19 17:17:51.128,6.0269,79.9801,55.0991
2026-05-19 17:17:51.149,6.0417,79.9801,55.0991
2026-05-19 17:17:51.169,6.023,79.9801,55.0991
2026-05-19 17:17:51.190,5.961,79.9801,55.0991
2026-05-19 17:17:51.210,5.9788,79.9801,55.0991
2026-05-19 17:17:51.230,5.9951,79.9801,55.0991
2026-05-19 17:17:51.251,5.9734,79.9801,55.0991
2026-05-19 17:17:51.271,6.0198,79.9801,55.0991
2026-05-19 17:17:51.292,6.0199,79.9801,55.0991
2026-05-19 17:17:51.313,6.0089,79.9801,55.0991
2026-05-19 17:17:51.333,5.9934,79.9801,55.0991
2026-05-19 17:17:51.353,5.9502,79.9801,55.0991
2026-05-19 17:17:51.374,5.9723,79.9801,55.0991
2026-05-19 17:17:51.394,5.9736,79.9801,55.0991
2026-05-19 17:17:51.414,5.9961,79.9801,55.0991
2026-05-19 17:17:51.435,6.0352,79.9801,55.0991
2026-05-19 17:17:51.456,5.9558,79.9801,55.0991
2026-05-19 17:17:51.477,5.9563,79.9801,55.0991
2026-05-19 17:17:51.497,5.9873,79.9801,55.0991
2026-05-19 17:17:51.518,6.0288,79.9801,55.0991
2026-05-19 17:17:51.538,6.036,79.9801,55.0991
2026-05-19 17:17:51.559,6.0029,79.9801,55.0991
2026-05-19 17:17:51.579,5.9847,79.9801,55.0991
2026-05-19 17:17:51.599,6.0419,79.9801,55.0991
2026-05-19 17:17:51.620,6.0396,79.9801,55.0991
2026-05-19 17:17:51.640,6.0273,79.9801,55.0991
2026-05-19 17:17:51.662,5.9714,79.9801,55.0991
2026-05-19 17:17:51.682,6.0154,79.9801,55.0991
2026-05-19 17:17:51.703,5.9513,79.9801,55.0991
2026-05-19 17:17:51.724,5.9648,79.9801,55.0991
2026-05-19 17:17:51.745,6.0314,79.9801,55.0991
2026-05-19 17:17:51.766,5.9738,79.9801,55.0991
2026-05-19 17:17:51.786,6.038,79.9801,55.0991
2026-05-19 17:17:51.806,5.9815,79.9801,55.0991
2026-05-19 17:17:51.827,5.9854,79.9801,55.0991
2026-05-19 17:17:51.847,6.0169,79.9801,55.0991
2026-05-19 17:17:51.867,6.0336,79.9801,55.0991
2026-05-19 17:17:51.888,6.0201,79.9801,55.0991
2026-05-19 17:17:51.908,6.0047,79.9801,55.0991
2026-05-19 17:17:51.928,6.0179,79.9801,55.0991
2026-05-19 17:17:51.950,5.9654,79.9801,55.0991
2026-05-19 17:17:51.970,6.0159,79.9801,55.0991
2026-05-19 17:17:51.991,6.0032,79.9801,55.0991
2026-05-19 17:17:52.011,6.0304,79.9801,55.0991
2026-05-19 17:17:52.032,5.9533,79.9801,55.0991
2026-05-19 17:17:52.052,5.9556,79.9801,55.0991
2026-05-19 17:17:52.073,6.0172,79.9801,55.0991
2026-05-19 17:17:52.094,5.9682,79.9801,55.0991
2026-05-19 17:17:52.114,5.9663,81.2274,55.0991
2026-05-19 17:17:52.135,6.0063,81.2274,55.0991
2026-05-19 17:17:52.156,5.9815,81.2274,55.0991
2026-05-19 17:17:52.177,5.9549,81.2274,55.0991
2026-05-19 17:17:52.197,5.9501,81.2274,55.0991
2026-05-19 17:17:52.218,5.9858,81.2274,55.0991
2026-05-19 17:17:52.240,6.0369,81.2274,55.0991
2026-05-19 17:17:52.261,5.9723,81.2274,55.0991
2026-05-19 17:17:52.282,5.9556,81.2274,55.0991
2026-05-19 17:17:52.302,5.9566,81.2274,55.0991
2026-05-19 17:17:52.322,5.9565,81.2274,55.0991
2026-05-19 17:17:52.343,5.9806,81.2274,55.0991
2026-05-19 17:17:52.363,5.9553,81.2274,55.0991
2026-05-19 17:17:52.384,6.032,81.2274,55.0991
2026-05-19 17:17:52.405,6.0202,81.2274,55.0991
2026-05-19 17:17:52.426,6.0358,81.2274,55.0991
2026-05-19 17:17:52.446,5.9906,81.2274,55.0991
2026-05-19 17:17:52.467,6.0223,81.2274,55.0991
2026-05-19 17:17:52.488,6.0008,81.2274,55.0991
2026-05-19 17:17:52.509,6.0041,81.2274,55.0991
2026-05-19 17:17:52.529,5.9574,81.2274,55.0991
2026-05-19 17:17:52.549,6.0278,81.2274,55.0991
2026-05-19 17:17:52.569,6.011,81.2274,55.0991
2026-05-19 17:17:52.590,6.0378,81.2274,55.0991
2026-05-19 17:17:52.610,5.9554,81.2274,55.0991
2026-05-19 17:17:52.631,5.9786,81.2274,55.0991
2026-05-19 17:17:52.652,6.0126,81.2274,55.0991
2026-05-19 17:17:52.672,6.0129,81.2274,55.0991
2026-05-19 17:17:52.692,5.9714,81.2274,55.0991
2026-05-19 17:17:52.713,5.9501,81.2274,55.0991
2026-05-19 17:17:52.733,6.0456,81.2274,55.0991
2026-05-19 17:17:52.754,6.0316,81.2274,55.0991
2026-05-19 17:17:52.775,5.964,81.2274,55.0991
2026-05-19 17:17:52.795,5.9524,81.2274,55.0991
2026-05-19 17:17:52.816,6.0221,81.2274,55.0991
2026-05-19 17:17:52.837,5.9923,81.2274,55.0991
2026-05-19 17:17:52.857,5.971,81.2274,55.0991
2026-05-19 17:17:52.878,5.982,81.2274,55.0991
2026-05-19 17:17:52.898,6.039,81.2274,55.0991
2026-05-19 17:17:52.919,6.0239,81.2274,55.0991
2026-05-19 17:17:52.939,6.0235,81.2274,55.0991
2026-05-19 17:17:52.960,6.0082,81.2274,55.0991
2026-05-19 17:17:52.980,5.9673,81.2274,55.0991
2026-05-19 17:17:53.001,5.9712,81.2274,55.0991
2026-05-19 17:17:53.022,5.9847,81.2274,55.0991
2026-05-19 17:17:53.056,5.9595,81.2274,55.0991
2026-05-19 17:17:53.077,6.0158,81.2274,55.0991
2026-05-19 17:17:53.097,5.9568,81.2274,55.0991
2026-05-19 17:17:53.118,5.9593,81.2274,55.0991
2026-05-19 17:17:53.138,5.9871,81.2274,55.0991
2026-05-19 17:17:53.159,5.9602,81.868,55.0991
2026-05-19 17:17:53.180,6.025,81.868,55.0991
2026-05-19 17:17:53.200,5.9986,81.868,55.0991
2026-05-19 17:17:53.221,5.9824,81.868,55.0991
2026-05-19 17:17:53.242,6.0127,81.868,55.0991
2026-05-19 17:17:53.262,5.9812,81.868,55.0991
2026-05-19 17:17:53.283,6.0025,81.868,55.0991
2026-05-19 17:17:53.303,6.0023,81.868,55.0991
2026-05-19 17:17:53.323,6.0105,81.868,55.0991
2026-05-19 17:17:53.344,5.9703,81.868,55.0991
2026-05-19 17:17:53.365,6.0363,81.868,55.0991
2026-05-19 17:17:53.386,5.9949,81.868,55.0991
2026-05-19 17:17:53.406,6.0062,81.868,55.0991
2026-05-19 17:17:53.427,5.9426,81.868,55.0991
2026-05-19 17:17:53.448,5.9877,81.868,55.0991
2026-05-19 17:17:53.468,5.9779,81.868,55.0991
2026-05-19 17:17:53.488,5.9729,81.868,55.0991
2026-05-19 17:17:53.509,5.9739,81.868,55.0991
2026-05-19 17:17:53.529,5.9401,81.868,55.0991
2026-05-19 17:17:53.550,6.0011,81.868,55.0991
2026-05-19 17:17:53.571,5.9508,81.868,55.0991
2026-05-19 17:17:53.592,6.0244,81.868,55.0991
2026-05-19 17:17:53.612,5.9552,81.868,55.0991
2026-05-19 17:17:53.634,5.9839,81.868,55.0991
2026-05-19 17:17:53.654,5.9757,81.868,55.0991
2026-05-19 17:17:53.675,5.9668,81.868,55.0991
2026-05-19 17:17:53.695,6.0192,81.868,55.0991
2026-05-19 17:17:53.715,6.0159,81.868,55.0991
2026-05-19 17:17:53.736,6.0172,81.868,55.0991
2026-05-19 17:17:53.756,5.9681,81.868,55.0991
2026-05-19 17:17:53.777,5.9508,81.868,55.0991
2026-05-19 17:17:53.798,5.9802,81.868,55.0991
2026-05-19 17:17:53.818,5.9774,81.868,55.0991
2026-05-19 17:17:53.839,5.9587,81.868,55.0991
2026-05-19 17:17:53.859,6.0117,81.868,55.0991
2026-05-19 17:17:53.880,5.9498,81.868,55.0991
2026-05-19 17:17:53.900,5.9509,81.868,55.0991
2026-05-19 17:17:53.920,5.9493,81.868,55.0991
2026-05-19 17:17:53.940,6.0173,81.868,55.0991
2026-05-19 17:17:53.961,6.0124,81.868,55.0991
2026-05-19 17:17:53.982,5.942,81.868,55.0991
2026-05-19 17:17:54.002,5.9522,81.868,55.0991
2026-05-19 17:17:54.023,5.9728,81.868,55.0991
2026-05-19 17:17:54.043,5.9713,81.868,55.0991
2026-05-19 17:17:54.064,6.0108,81.868,55.0991
2026-05-19 17:17:54.085,6.0166,81.868,55.0991
2026-05-19 17:17:54.105,5.9636,81.868,55.0991
2026-05-19 17:17:54.125,6.0046,81.868,55.0991
2026-05-19 17:17:54.145,6.019,81.868,55.0991
2026-05-19 17:17:54.166,5.9749,81.868,55.0991
2026-05-19 17:17:54.186,5.9645,83.087,55.0991
2026-05-19 17:17:54.207,5.9273,83.087,55.0991
2026-05-19 17:17:54.227,5.9446,83.087,55.0991
2026-05-19 17:17:54.248,5.9788,83.087,55.0991
2026-05-19 17:17:54.268,5.9866,83.087,55.0991
2026-05-19 17:17:54.289,6.0115,83.087,55.0991
2026-05-19 17:17:54.310,6.0143,83.087,55.0991
2026-05-19 17:17:54.331,5.9282,83.087,55.0991
2026-05-19 17:17:54.351,5.9776,83.087,55.0991
2026-05-19 17:17:54.371,6.0199,83.087,55.0991
2026-05-19 17:17:54.392,5.9369,83.087,55.0991
2026-05-19 17:17:54.412,5.9912,83.087,55.0991
2026-05-19 17:17:54.433,5.9497,83.087,55.0991
2026-05-19 17:17:54.453,5.9342,83.087,55.0991
2026-05-19 17:17:54.473,5.9345,83.087,55.0991
2026-05-19 17:17:54.494,5.9823,83.087,55.0991
2026-05-19 17:17:54.514,5.9914,83.087,55.0991
2026-05-19 17:17:54.535,5.9794,83.087,55.0991
2026-05-19 17:17:54.555,5.9448,83.087,55.0991
2026-05-19 17:17:54.576,5.96,83.087,55.0991
2026-05-19 17:17:54.596,5.9975,83.087,55.0991
2026-05-19 17:17:54.616,5.9815,83.087,55.0991
2026-05-19 17:17:54.637,5.9859,83.087,55.0991
2026-05-19 17:17:54.658,5.9247,83.087,55.0991
2026-05-19 17:17:54.678,5.9611,83.087,55.0991
2026-05-19 17:17:54.698,6.0092,83.087,55.0991
2026-05-19 17:17:54.719,5.9667,83.087,55.0991
2026-05-19 17:17:54.740,5.9599,83.087,55.0991
2026-05-19 17:17:54.760,5.9171,83.087,55.0991
2026-05-19 17:17:54.781,5.9308,83.087,55.0991
2026-05-19 17:17:54.801,6.0025,83.087,55.0991
2026-05-19 17:17:54.823,5.9875,83.087,55.0991
2026-05-19 17:17:54.843,5.9462,83.087,55.0991
2026-05-19 17:17:54.864,5.9916,83.087,55.0991
2026-05-19 17:17:54.885,5.946,83.087,55.0991
2026-05-19 17:17:54.905,5.9885,83.087,55.0991
2026-05-19 17:17:54.926,5.966,83.087,55.0991
2026-05-19 17:17:54.946,5.9143,83.087,55.0991
2026-05-19 17:17:54.967,5.9116,83.087,55.0991
2026-05-19 17:17:54.988,5.9661,83.087,55.0991
2026-05-19 17:17:55.008,5.9868,83.087,55.0991
2026-05-19 17:17:55.028,5.945,83.087,55.0991
2026-05-19 17:17:55.050,5.9955,83.087,55.0991
2026-05-19 17:17:55.070,6.0023,83.087,55.0991
2026-05-19 17:17:55.091,5.937,83.087,55.0991
2026-05-19 17:17:55.112,5.9147,83.087,55.0991
2026-05-19 17:17:55.133,6.0007,83.087,55.0991
2026-05-19 17:17:55.153,5.9368,83.087,55.0991
2026-05-19 17:17:55.173,5.9698,83.087,55.0991
2026-05-19 17:17:55.194,5.9269,83.087,55.0991
2026-05-19 17:17:55.215,5.979,84.7942,55.0991
2026-05-19 17:17:55.235,5.9966,84.7942,55.0991
2026-05-19 17:17:55.256,5.98,84.7942,55.0991
2026-05-19 17:17:55.277,5.9576,84.7942,55.0991
2026-05-19 17:17:55.297,5.9441,84.7942,55.0991
2026-05-19 17:17:55.317,5.9585,84.7942,55.0991
2026-05-19 17:17:55.339,5.9736,84.7942,55.0991
2026-05-19 17:17:55.359,5.9285,84.7942,55.0991
2026-05-19 17:17:55.380,5.9182,84.7942,55.0991
2026-05-19 17:17:55.400,5.9857,84.7942,55.0991
2026-05-19 17:17:55.420,5.948,84.7942,55.0991
2026-05-19 17:17:55.441,5.9708,84.7942,55.0991
2026-05-19 17:17:55.462,5.9872,84.7942,55.0991
2026-05-19 17:17:55.483,5.9193,84.7942,55.0991
2026-05-19 17:17:55.503,5.9783,84.7942,55.0991
2026-05-19 17:17:55.523,5.9728,84.7942,55.0991
2026-05-19 17:17:55.543,5.9106,84.7942,55.0991
2026-05-19 17:17:55.565,5.9499,84.7942,55.0991
2026-05-19 17:17:55.585,5.9035,84.7942,55.0991
2026-05-19 17:17:55.606,5.9082,84.7942,55.0991
2026-05-19 17:17:55.626,5.984,84.7942,55.0991
2026-05-19 17:17:55.647,5.9199,84.7942,55.0991
2026-05-19 17:17:55.668,5.965,84.7942,55.0991
2026-05-19 17:17:55.688,5.9755,84.7942,55.0991
2026-05-19 17:17:55.710,5.8973,84.7942,55.0991
2026-05-19 17:17:55.730,5.9745,84.7942,55.0991
2026-05-19 17:17:55.751,5.93,84.7942,55.0991
2026-05-19 17:17:55.772,5.9555,84.7942,55.0991
2026-05-19 17:17:55.793,5.9202,84.7942,55.0991
2026-05-19 17:17:55.813,5.9092,84.7942,55.0991
2026-05-19 17:17:55.833,5.9076,84.7942,55.0991
2026-05-19 17:17:55.854,5.9619,84.7942,55.0991
2026-05-19 17:17:55.874,5.9358,84.7942,55.0991
2026-05-19 17:17:55.894,5.9154,84.7942,55.0991
2026-05-19 17:17:55.914,5.9702,84.7942,55.0991
2026-05-19 17:17:55.934,5.9387,84.7942,55.0991
2026-05-19 17:17:55.955,5.955,84.7942,55.0991
2026-05-19 17:17:55.975,5.8864,84.7942,55.0991
2026-05-19 17:17:55.996,5.9698,84.7942,55.0991
2026-05-19 17:17:56.017,5.8962,84.7942,55.0991
2026-05-19 17:17:56.037,5.9085,84.7942,55.0991
2026-05-19 17:17:56.058,5.9246,84.7942,55.0991
2026-05-19 17:17:56.078,5.8805,84.7942,55.0991
2026-05-19 17:17:56.098,5.9323,84.7942,55.0991
2026-05-19 17:17:56.119,5.8698,84.7942,55.0991
2026-05-19 17:17:56.140,5.8837,84.7942,55.0991
2026-05-19 17:17:56.161,5.9502,84.7942,55.0991
2026-05-19 17:17:56.181,5.9519,84.7942,55.0991
2026-05-19 17:17:56.201,5.9215,84.7942,55.0991
2026-05-19 17:17:56.222,5.9569,84.7942,55.0991
2026-05-19 17:17:56.243,5.9298,83.9735,55.0991
2026-05-19 17:17:56.263,5.9411,83.9735,55.0991
2026-05-19 17:17:56.285,5.9293,83.9735,55.0991
2026-05-19 17:17:56.305,5.8927,83.9735,55.0991
2026-05-19 17:17:56.326,5.8905,83.9735,55.0991
2026-05-19 17:17:56.346,5.8876,83.9735,55.0991
2026-05-19 17:17:56.367,5.9294,83.9735,55.0991
2026-05-19 17:17:56.387,5.8866,83.9735,55.0991
2026-05-19 17:17:56.408,5.8696,83.9735,55.0991
2026-05-19 17:17:56.428,5.8876,83.9735,55.0991
2026-05-19 17:17:56.449,5.8856,83.9735,55.0991
2026-05-19 17:17:56.469,5.9447,83.9735,55.0991
2026-05-19 17:17:56.490,5.8907,83.9735,55.0991
2026-05-19 17:17:56.511,5.8737,83.9735,55.0991
2026-05-19 17:17:56.532,5.9085,83.9735,55.0991
2026-05-19 17:17:56.552,5.8715,83.9735,55.0991
2026-05-19 17:17:56.572,5.8645,83.9735,55.0991
2026-05-19 17:17:56.592,5.8838,83.9735,55.0991
2026-05-19 17:17:56.613,5.8488,83.9735,55.0991
2026-05-19 17:17:56.633,5.8743,83.9735,55.0991
2026-05-19 17:17:56.654,5.8915,83.9735,55.0991
2026-05-19 17:17:56.675,5.9015,83.9735,55.0991
2026-05-19 17:17:56.696,5.9283,83.9735,55.0991
2026-05-19 17:17:56.716,5.8857,83.9735,55.0991
2026-05-19 17:17:56.737,5.9242,83.9735,55.0991
2026-05-19 17:17:56.757,5.9187,83.9735,55.0991
2026-05-19 17:17:56.777,5.8858,83.9735,55.0991
2026-05-19 17:17:56.798,5.9347,83.9735,55.0991
2026-05-19 17:17:56.818,5.8519,83.9735,55.0991
2026-05-19 17:17:56.839,5.9338,83.9735,55.0991
2026-05-19 17:17:56.860,5.8575,83.9735,55.0991
2026-05-19 17:17:56.880,5.8421,83.9735,55.0991
2026-05-19 17:17:56.901,5.8884,83.9735,55.0991
2026-05-19 17:17:56.921,5.8946,83.9735,55.0991
2026-05-19 17:17:56.942,5.8803,83.9735,55.0991
2026-05-19 17:17:56.962,5.8392,83.9735,55.0991
2026-05-19 17:17:56.983,5.8679,83.9735,55.0991
2026-05-19 17:17:57.004,5.8719,83.9735,55.0991
2026-05-19 17:17:57.025,5.8889,83.9735,55.0991
2026-05-19 17:17:57.045,5.8758,83.9735,55.0991
2026-05-19 17:17:57.065,5.8616,83.9735,55.0991
